CODIGO_ACCIDENTE,FECHA,VEHICULO,CLASE,SERVICIO,MODALIDAD,ENFUGA
4463239,06/11/2016,4463239-2,7.0,2.0,4.0,N
4463238,06/11/2016,4463238-1,1.0,2.0,5.0,N
4463245,06/11/2016,4463245-2,1.0,2.0,5.0,N
4463243,06/11/2016,4463243-1,1.0,2.0,5.0,N
4463243,06/11/2016,4463243-2,1.0,2.0,5.0,N
4463250,06/11/2016,4463250-2,1.0,2.0,5.0,N
4463248,06/11/2016,4463248-1,1.0,2.0,5.0,N
4463248,06/11/2016,4463248-2,2.0,2.0,4.0,N
4463251,06/11/2016,4463251-2,1.0,2.0,5.0,N
4463253,06/11/2016,4463253-1,1.0,2.0,5.0,N
4463253,06/11/2016,4463253-2,2.0,2.0,10.0,N
4463348,06/11/2016,4463348-2,2.0,2.0,10.0,N
4463361,06/11/2016,4463361-1,1.0,2.0,5.0,N
4463361,06/11/2016,4463361-2,2.0,2.0,10.0,N
4463367,06/11/2016,4463367-2,3.0,2.0,10.0,N
4463371,06/11/2016,4463371-1,1.0,2.0,5.0,N
4463371,06/11/2016,4463371-2,1.0,2.0,5.0,N
4463373,06/11/2016,4463373-1,1.0,2.0,5.0,N
4463376,06/11/2016,4463376-1,5.0,2.0,11.0,N
4463386,06/11/2016,4463386-1,2.0,2.0,10.0,N
4463386,06/11/2016,4463386-2,1.0,2.0,5.0,N
4463387,06/11/2016,4463387-2,1.0,2.0,5.0,N
4463391,06/11/2016,4463391-2,1.0,2.0,5.0,N
4463397,06/11/2016,4463397-2,4.0,2.0,11.0,N
4463402,06/11/2016,4463402-1,1.0,2.0,5.0,N
4463404,06/11/2016,4463404-1,1.0,2.0,5.0,N
4463409,06/11/2016,4463409-1,2.0,2.0,6.0,N
4463412,06/11/2016,4463412-2,6.0,2.0,7.0,N
4463418,06/11/2016,4463418-2,5.0,2.0,11.0,N
4463422,06/11/2016,4463422-1,1.0,2.0,5.0,N
4463422,06/11/2016,4463422-2,6.0,2.0,7.0,N
4463440,06/11/2016,4463440-1,2.0,2.0,4.0,N
4463451,06/11/2016,4463451-2,4.0,2.0,11.0,N
4463502,06/11/2016,4463502-1,2.0,2.0,10.0,N
4466511,06/11/2016,4466511-1,5.0,2.0,11.0,N
4463524,07/11/2016,4463524-1,1.0,2.0,5.0,N
4463524,07/11/2016,4463524-2,2.0,2.0,10.0,N
4463533,07/11/2016,4463533-1,1.0,2.0,5.0,N
4463586,07/11/2016,4463586-1,5.0,2.0,11.0,N
4463586,07/11/2016,4463586-2,6.0,2.0,8.0,N
4463586,07/11/2016,4463586-3,4.0,2.0,11.0,N
4466637,07/11/2016,4466637-2,2.0,2.0,10.0,N
4463131,07/11/2016,4463131-1,2.0,2.0,10.0,N
4463132,07/11/2016,4463132-1,2.0,2.0,4.0,N
4463133,07/11/2016,4463133-1,2.0,2.0,10.0,N
4464327,07/11/2016,4464327-1,3.0,2.0,10.0,N
4463206,07/11/2016,4463206-1,7.0,2.0,7.0,N
4463206,07/11/2016,4463206-2,1.0,2.0,5.0,N
4463281,07/11/2016,4463281-1,2.0,2.0,10.0,N
4463284,07/11/2016,4463284-1,1.0,2.0,5.0,N
4463283,07/11/2016,4463283-1,1.0,2.0,5.0,N
4463343,07/11/2016,4463343-1,3.0,2.0,4.0,N
4463347,07/11/2016,4463347-2,2.0,2.0,7.0,N
4463353,07/11/2016,4463353-2,5.0,2.0,11.0,N
4463359,07/11/2016,4463359-1,1.0,2.0,5.0,N
4463364,07/11/2016,4463364-2,2.0,2.0,10.0,N
4463382,07/11/2016,4463382-1,5.0,2.0,7.0,N
4463382,07/11/2016,4463382-2,2.0,2.0,10.0,N
4463381,07/11/2016,4463381-1,1.0,2.0,5.0,N
4463385,07/11/2016,4463385-1,3.0,2.0,4.0,N
4463385,07/11/2016,4463385-2,2.0,2.0,4.0,N
4463389,07/11/2016,4463389-2,2.0,2.0,10.0,N
4463393,07/11/2016,4463393-1,4.0,2.0,11.0,N
4463390,07/11/2016,4463390-1,2.0,2.0,10.0,N
4463395,07/11/2016,4463395-2,7.0,2.0,4.0,N
4463399,07/11/2016,4463399-2,1.0,2.0,5.0,N
4463403,07/11/2016,4463403-1,4.0,2.0,11.0,N
4463407,07/11/2016,4463407-1,1.0,2.0,5.0,N
4463408,07/11/2016,4463408-2,1.0,2.0,5.0,N
4463414,07/11/2016,4463414-3,7.0,2.0,4.0,N
4463416,07/11/2016,4463416-2,1.0,2.0,5.0,N
4463421,07/11/2016,4463421-2,2.0,2.0,7.0,N
4463421,07/11/2016,4463421-3,8.0,2.0,11.0,N
4463424,07/11/2016,4463424-1,2.0,2.0,4.0,N
4463425,07/11/2016,4463425-2,2.0,2.0,10.0,N
4463427,07/11/2016,4463427-2,1.0,2.0,5.0,N
4463430,07/11/2016,4463430-1,7.0,2.0,7.0,N
4463429,07/11/2016,4463429-1,1.0,2.0,5.0,N
4463429,07/11/2016,4463429-2,7.0,2.0,4.0,N
4463431,07/11/2016,4463431-1,1.0,2.0,5.0,N
4463435,07/11/2016,4463435-2,1.0,2.0,5.0,N
4463437,07/11/2016,4463437-1,1.0,2.0,5.0,N
4463437,07/11/2016,4463437-2,5.0,2.0,7.0,N
4463441,07/11/2016,4463441-2,2.0,2.0,10.0,N
4463455,07/11/2016,4463455-2,5.0,2.0,6.0,N
4463457,07/11/2016,4463457-2,1.0,2.0,5.0,N
4463458,07/11/2016,4463458-2,1.0,2.0,5.0,N
4463505,07/11/2016,4463505-1,1.0,2.0,5.0,N
4463507,08/11/2016,4463507-1,2.0,2.0,4.0,N
4463509,08/11/2016,4463509-1,1.0,2.0,5.0,N
4463506,08/11/2016,4463506-1,5.0,2.0,11.0,N
4463506,08/11/2016,4463506-2,1.0,2.0,5.0,N
4463511,08/11/2016,4463511-2,4.0,2.0,11.0,N
4463512,08/11/2016,4463512-1,2.0,2.0,10.0,N
4463515,08/11/2016,4463515-1,2.0,2.0,10.0,N
4463515,08/11/2016,4463515-2,1.0,2.0,5.0,N
4463517,08/11/2016,4463517-2,4.0,2.0,11.0,N
4463518,08/11/2016,4463518-1,2.0,2.0,4.0,N
4463519,08/11/2016,4463519-2,1.0,2.0,5.0,N
4463522,08/11/2016,4463522-1,7.0,2.0,4.0,N
4463523,08/11/2016,4463523-1,5.0,2.0,11.0,N
4463523,08/11/2016,4463523-2,2.0,2.0,10.0,N
4463526,08/11/2016,4463526-2,4.0,2.0,11.0,N
4463528,08/11/2016,4463528-1,5.0,2.0,11.0,N
4463528,08/11/2016,4463528-2,2.0,2.0,10.0,N
4463529,08/11/2016,4463529-2,2.0,2.0,4.0,N
4463532,08/11/2016,4463532-2,1.0,2.0,5.0,N
4463535,08/11/2016,4463535-2,8.0,2.0,11.0,N
4463536,08/11/2016,4463536-1,2.0,2.0,10.0,N
4463536,08/11/2016,4463536-2,5.0,2.0,11.0,N
4463537,08/11/2016,4463537-2,1.0,2.0,5.0,N
4463538,08/11/2016,4463538-1,5.0,2.0,11.0,N
4463538,08/11/2016,4463538-2,2.0,2.0,10.0,N
4463539,08/11/2016,4463539-1,2.0,2.0,10.0,N
4463541,08/11/2016,4463541-1,2.0,2.0,4.0,N
4463544,08/11/2016,4463544-1,1.0,2.0,5.0,N
4463544,08/11/2016,4463544-2,2.0,2.0,4.0,N
4463540,08/11/2016,4463540-1,5.0,2.0,11.0,N
4463540,08/11/2016,4463540-2,2.0,2.0,10.0,N
4463545,08/11/2016,4463545-1,2.0,2.0,10.0,N
4463547,08/11/2016,4463547-2,2.0,2.0,10.0,N
4463551,08/11/2016,4463551-2,1.0,2.0,5.0,N
4463550,08/11/2016,4463550-2,2.0,2.0,10.0,N
4463557,08/11/2016,4463557-2,5.0,2.0,9.0,N
4463559,08/11/2016,4463559-1,4.0,2.0,11.0,N
4463561,08/11/2016,4463561-1,4.0,2.0,11.0,N
4463561,08/11/2016,4463561-2,8.0,2.0,11.0,N
4463564,08/11/2016,4463564-1,1.0,2.0,5.0,N
4463564,08/11/2016,4463564-2,7.0,2.0,4.0,N
4463566,08/11/2016,4463566-2,7.0,2.0,4.0,N
4463569,08/11/2016,4463569-1,3.0,2.0,4.0,N
4463571,08/11/2016,4463571-1,1.0,2.0,5.0,N
4463571,08/11/2016,4463571-2,5.0,2.0,11.0,N
4463576,08/11/2016,4463576-2,1.0,2.0,5.0,N
4463576,08/11/2016,4463576-3,4.0,2.0,11.0,N
4463580,08/11/2016,4463580-2,2.0,2.0,10.0,N
4463607,08/11/2016,4463607-1,2.0,2.0,1.0,S
4463615,08/11/2016,4463615-1,4.0,2.0,11.0,N
4463615,08/11/2016,4463615-2,2.0,2.0,10.0,N
4463618,08/11/2016,4463618-2,2.0,2.0,10.0,N
4463642,08/11/2016,4463642-1,4.0,2.0,11.0,N
4463647,08/11/2016,4463647-1,4.0,2.0,11.0,N
4463647,08/11/2016,4463647-2,7.0,2.0,4.0,N
4463652,08/11/2016,4463652-1,5.0,2.0,11.0,N
4463652,08/11/2016,4463652-2,1.0,2.0,5.0,N
4463656,08/11/2016,4463656-1,3.0,2.0,7.0,N
4463657,08/11/2016,4463657-1,4.0,2.0,11.0,N
4464221,08/11/2016,4464221-1,2.0,2.0,4.0,N
4463660,08/11/2016,4463660-1,2.0,2.0,4.0,N
4463662,08/11/2016,4463662-2,3.0,2.0,4.0,N
4463664,08/11/2016,4463664-2,3.0,2.0,11.0,N
4463666,08/11/2016,4463666-1,1.0,2.0,5.0,N
4463666,08/11/2016,4463666-2,9.0,2.0,11.0,N
4463667,08/11/2016,4463667-1,8.0,2.0,10.0,N
4463673,08/11/2016,4463673-2,2.0,2.0,4.0,N
4463674,08/11/2016,4463674-1,6.0,2.0,7.0,N
4463674,08/11/2016,4463674-2,1.0,2.0,5.0,N
4463679,08/11/2016,4463679-1,4.0,2.0,11.0,N
4463683,08/11/2016,4463683-1,1.0,2.0,5.0,N
4463692,08/11/2016,4463692-1,5.0,2.0,11.0,N
4463692,08/11/2016,4463692-2,1.0,2.0,5.0,N
4463695,08/11/2016,4463695-2,5.0,2.0,11.0,N
4463701,08/11/2016,4463701-2,9.0,2.0,11.0,N
4463698,08/11/2016,4463698-1,2.0,2.0,4.0,N
4463705,08/11/2016,4463705-1,3.0,2.0,10.0,N
4463710,08/11/2016,4463710-1,1.0,2.0,5.0,N
4463713,08/11/2016,4463713-2,1.0,2.0,5.0,N
4463717,08/11/2016,4463717-1,2.0,2.0,4.0,N
4463722,08/11/2016,4463722-1,2.0,2.0,10.0,N
4463726,08/11/2016,4463726-1,4.0,2.0,11.0,N
4463726,08/11/2016,4463726-2,5.0,2.0,11.0,N
4463731,08/11/2016,4463731-2,4.0,2.0,11.0,N
4463730,08/11/2016,4463730-1,2.0,2.0,10.0,N
4463730,08/11/2016,4463730-2,5.0,2.0,11.0,N
4463806,08/11/2016,4463806-1,5.0,2.0,11.0,N
4463835,08/11/2016,4463835-1,8.0,2.0,2.0,N
4463264,08/11/2016,4463264-1,2.0,2.0,10.0,N
4463264,08/11/2016,4463264-2,2.0,2.0,10.0,N
4463267,08/11/2016,4463267-1,2.0,2.0,10.0,N
4463269,08/11/2016,4463269-1,7.0,2.0,10.0,N
4463270,08/11/2016,4463270-1,1.0,2.0,5.0,N
4463272,08/11/2016,4463272-1,1.0,2.0,5.0,N
4463271,08/11/2016,4463271-1,2.0,2.0,10.0,N
4463274,08/11/2016,4463274-2,2.0,2.0,10.0,N
4463296,08/11/2016,4463296-1,2.0,2.0,10.0,N
4463306,08/11/2016,4463306-1,4.0,2.0,11.0,N
4463346,08/11/2016,4463346-2,9.0,2.0,11.0,N
4463349,08/11/2016,4463349-1,9.0,2.0,11.0,N
4463352,08/11/2016,4463352-1,2.0,2.0,4.0,N
4463352,08/11/2016,4463352-2,5.0,2.0,8.0,N
4463363,08/11/2016,4463363-2,2.0,2.0,4.0,N
4463394,08/11/2016,4463394-1,5.0,2.0,7.0,N
4463394,08/11/2016,4463394-2,1.0,2.0,5.0,N
4463415,08/11/2016,4463415-1,8.0,2.0,2.0,N
4463436,08/11/2016,4463436-2,1.0,2.0,5.0,N
4463438,08/11/2016,4463438-2,4.0,2.0,11.0,N
4463439,08/11/2016,4463439-1,3.0,2.0,10.0,N
4463443,08/11/2016,4463443-1,7.0,2.0,10.0,N
4463446,08/11/2016,4463446-2,5.0,2.0,11.0,N
4463446,08/11/2016,4463446-3,1.0,2.0,5.0,N
4463445,08/11/2016,4463445-1,5.0,2.0,11.0,N
