CODIGO_ACCIDENTE,FECHA,CODIGO_CAUSA
10498656,02/10/2019,132
10498728,02/10/2019,157
10498876,02/10/2019,409
10498732,02/10/2019,114
10498719,02/10/2019,103
10498897,02/10/2019,112
10498767,02/10/2019,157
10498687,02/10/2019,157
10498687,02/10/2019,98
10498715,02/10/2019,157
10498712,02/10/2019,121
10498723,02/10/2019,112
10498656,02/10/2019,112
10499193,02/10/2019,121
10499278,02/10/2019,121
10499325,02/10/2019,132
10501486,02/10/2019,141
10501486,02/10/2019,134
10498704,02/10/2019,145
10498736,02/10/2019,121
10498901,02/10/2019,112
10498631,02/10/2019,157
10498635,02/10/2019,306
10498636,02/10/2019,152
10498636,02/10/2019,102
10498638,02/10/2019,103
10498640,02/10/2019,127
10498642,02/10/2019,103
10498644,02/10/2019,157
10498644,02/10/2019,157
10498646,02/10/2019,121
10498647,02/10/2019,121
10498651,02/10/2019,142
10498651,02/10/2019,142
10498650,02/10/2019,142
10498654,02/10/2019,112
10498654,02/10/2019,143
10498657,02/10/2019,142
10498657,02/10/2019,142
10498658,02/10/2019,142
10498660,02/10/2019,142
10498660,02/10/2019,142
10498661,02/10/2019,112
10498662,02/10/2019,93
10498664,02/10/2019,121
10498665,02/10/2019,104
10498665,02/10/2019,157
10498668,02/10/2019,103
10498667,02/10/2019,119
10498667,02/10/2019,506
10498671,02/10/2019,121
10498677,02/10/2019,138
10498677,02/10/2019,304
10498680,02/10/2019,506
10498681,02/10/2019,145
10498682,02/10/2019,127
10498684,02/10/2019,134
10498684,02/10/2019,411
10498683,02/10/2019,157
10498686,02/10/2019,94
10498688,02/10/2019,411
10498692,02/10/2019,121
10498695,02/10/2019,113
10498696,02/10/2019,103
10498698,02/10/2019,143
10498700,02/10/2019,157
10498702,02/10/2019,103
10498701,02/10/2019,121
10498703,02/10/2019,121
10498706,02/10/2019,157
10498708,02/10/2019,143
10498707,02/10/2019,157
10498705,02/10/2019,141
10498705,02/10/2019,127
10498705,02/10/2019,141
10498705,02/10/2019,202
10498709,02/10/2019,103
10498711,02/10/2019,103
10498713,02/10/2019,121
10498714,02/10/2019,121
10498714,02/10/2019,304
10498716,02/10/2019,121
10498717,02/10/2019,103
10498720,02/10/2019,103
10498721,02/10/2019,157
10498721,02/10/2019,112
10498718,02/10/2019,102
10498724,02/10/2019,121
10498722,02/10/2019,121
10498725,02/10/2019,103
10498726,02/10/2019,103
10498727,02/10/2019,303
10498728,02/10/2019,157
10498728,02/10/2019,112
10498730,02/10/2019,121
10498729,02/10/2019,104
10498699,02/10/2019,121
10498734,02/10/2019,112
10498735,02/10/2019,112
10498738,02/10/2019,121
10498740,02/10/2019,146
10498739,02/10/2019,105
10498741,02/10/2019,103
10498743,02/10/2019,157
10498743,02/10/2019,157
10498744,02/10/2019,157
10498751,02/10/2019,103
10498747,02/10/2019,112
10498747,02/10/2019,157
10498753,02/10/2019,112
10498756,02/10/2019,142
10498756,02/10/2019,401
10498766,02/10/2019,157
10498768,02/10/2019,121
10498873,02/10/2019,142
10498873,02/10/2019,401
10498822,02/10/2019,143
10498821,02/10/2019,121
10498821,02/10/2019,102
10498823,02/10/2019,121
10498824,02/10/2019,157
10498825,02/10/2019,121
10498838,02/10/2019,146
10498851,02/10/2019,157
10498851,02/10/2019,112
10498870,02/10/2019,121
10498870,02/10/2019,121
10498876,02/10/2019,411
10498879,02/10/2019,157
10498888,02/10/2019,157
10498893,02/10/2019,112
10501848,03/10/2019,104
10498884,03/10/2019,411
10498801,03/10/2019,134
10498920,03/10/2019,98
10498920,03/10/2019,128
10498923,03/10/2019,121
10498928,03/10/2019,112
10498931,03/10/2019,121
10498931,03/10/2019,103
10498941,03/10/2019,112
10498993,03/10/2019,157
10499009,03/10/2019,103
10499009,03/10/2019,141
10498828,03/10/2019,121
10499261,03/10/2019,409
10499261,03/10/2019,157
10498882,03/10/2019,157
10501848,03/10/2019,114
10498831,03/10/2019,157
10498884,03/10/2019,157
10498884,03/10/2019,409
10498814,03/10/2019,103
10498788,03/10/2019,121
10499123,03/10/2019,103
10498809,03/10/2019,103
10498809,03/10/2019,103
10498731,03/10/2019,121
10498746,03/10/2019,103
10498749,03/10/2019,112
10498750,03/10/2019,142
10498750,03/10/2019,142
10498752,03/10/2019,112
10498754,03/10/2019,132
10498755,03/10/2019,103
10498757,03/10/2019,157
10498757,03/10/2019,411
10498758,03/10/2019,103
10498759,03/10/2019,506
10498761,03/10/2019,142
10498765,03/10/2019,411
10498769,03/10/2019,306
10498770,03/10/2019,157
10498771,03/10/2019,308
10498773,03/10/2019,121
10498773,03/10/2019,119
10498772,03/10/2019,119
10498772,03/10/2019,506
10498774,03/10/2019,112
10498775,03/10/2019,157
10498776,03/10/2019,112
10499197,03/10/2019,203
10498777,03/10/2019,157
10498777,03/10/2019,157
10498778,03/10/2019,112
10498780,03/10/2019,121
10498783,03/10/2019,132
10498779,03/10/2019,103
10498781,03/10/2019,103
10498782,03/10/2019,121
10498782,03/10/2019,128
10498784,03/10/2019,93
10498785,03/10/2019,121
10498786,03/10/2019,104
10498787,03/10/2019,121
10498789,03/10/2019,157
10498790,03/10/2019,98
10498791,03/10/2019,121
10498791,03/10/2019,157
10498792,03/10/2019,119
10498793,03/10/2019,133
10498794,03/10/2019,121
10498795,03/10/2019,121
10498797,03/10/2019,157
10498796,03/10/2019,112
10498796,03/10/2019,127
10498800,03/10/2019,121
10498799,03/10/2019,103
10498801,03/10/2019,121
10498802,03/10/2019,157
10498803,03/10/2019,121
10498804,03/10/2019,104
10498805,03/10/2019,112
10498807,03/10/2019,143
10498806,03/10/2019,157
10498806,03/10/2019,157
10498810,03/10/2019,103
10498811,03/10/2019,134
10498812,03/10/2019,103
10498813,03/10/2019,157
10498815,03/10/2019,121
10498816,03/10/2019,103
10498817,03/10/2019,157
10498817,03/10/2019,157
10498827,03/10/2019,103
10498829,03/10/2019,102
10498830,03/10/2019,112
10498832,03/10/2019,103
10498833,03/10/2019,112
10498834,03/10/2019,103
10498835,03/10/2019,121
10498836,03/10/2019,121
10498840,03/10/2019,112
10498853,03/10/2019,103
10498856,03/10/2019,112
10498858,03/10/2019,121
10498874,03/10/2019,411
10498877,03/10/2019,409
10498880,03/10/2019,154
10498883,03/10/2019,142
10498883,03/10/2019,411
10498885,03/10/2019,411
10498887,03/10/2019,157
10498887,03/10/2019,404
10498990,04/10/2019,157
10498990,04/10/2019,157
10499000,04/10/2019,104
10499013,04/10/2019,134
10499205,04/10/2019,157
10499479,04/10/2019,411
10498902,04/10/2019,132
10498946,04/10/2019,157
10498865,04/10/2019,114
10498867,04/10/2019,93
10498903,04/10/2019,112
10498906,04/10/2019,103
10498906,04/10/2019,103
10498908,04/10/2019,112
10498909,04/10/2019,98
10498913,04/10/2019,121
10498912,04/10/2019,121
10498914,04/10/2019,157
10498914,04/10/2019,121
10498916,04/10/2019,103
10498916,04/10/2019,121
10498935,04/10/2019,112
10498942,04/10/2019,202
10498942,04/10/2019,157
10498944,04/10/2019,133
10498943,04/10/2019,121
10498945,04/10/2019,98
10498949,04/10/2019,103
10498954,04/10/2019,121
10498964,04/10/2019,157
10498964,04/10/2019,202
10498971,04/10/2019,506
10498979,04/10/2019,121
10498976,04/10/2019,409
10498981,04/10/2019,132
10498982,04/10/2019,121
10498985,04/10/2019,121
10498987,04/10/2019,98
10498989,04/10/2019,103
10498992,04/10/2019,121
10498990,04/10/2019,103
10498990,04/10/2019,103
10498994,04/10/2019,112
10498997,04/10/2019,157
10498997,04/10/2019,121
10498999,04/10/2019,121
10498995,04/10/2019,121
10498995,04/10/2019,103
10499001,04/10/2019,157
10499000,04/10/2019,103
10499002,04/10/2019,157
10499002,04/10/2019,157
10499003,04/10/2019,112
10499004,04/10/2019,134
10499006,04/10/2019,105
10499008,04/10/2019,121
10499007,04/10/2019,121
10499010,04/10/2019,217
10499011,04/10/2019,157
10499014,04/10/2019,157
10499013,04/10/2019,121
10499017,04/10/2019,121
10499019,04/10/2019,103
10499020,04/10/2019,112
10499025,04/10/2019,103
10499024,04/10/2019,103
10499029,04/10/2019,103
10499033,04/10/2019,143
10499032,04/10/2019,308
10499035,04/10/2019,121
10499096,04/10/2019,121
10499125,04/10/2019,143
10498915,04/10/2019,104
10499132,04/10/2019,121
10499135,04/10/2019,112
10499139,04/10/2019,103
10499205,04/10/2019,112
10499273,04/10/2019,98
10499201,04/10/2019,121
10499403,04/10/2019,157
10499403,04/10/2019,157
10499479,04/10/2019,409
10498849,04/10/2019,103
10498849,04/10/2019,103
10498904,04/10/2019,134
10498902,04/10/2019,103
10498902,04/10/2019,121
10498881,04/10/2019,402
10499141,04/10/2019,112
10499284,04/10/2019,306
10499015,04/10/2019,121
10498946,04/10/2019,146
10498961,04/10/2019,121
10498872,04/10/2019,157
10499128,04/10/2019,103
10498760,04/10/2019,114
10498760,04/10/2019,306
10498764,04/10/2019,157
10498998,04/10/2019,103
10498886,04/10/2019,506
10498886,04/10/2019,157
10498819,04/10/2019,411
10498837,04/10/2019,121
10498839,04/10/2019,132
10498842,04/10/2019,157
10498843,04/10/2019,103
10498844,04/10/2019,103
10498845,04/10/2019,121
10498846,04/10/2019,121
10498847,04/10/2019,103
10498848,04/10/2019,127
10498850,04/10/2019,121
10498852,04/10/2019,132
10498854,04/10/2019,112
10498855,04/10/2019,142
10498857,04/10/2019,157
10498859,04/10/2019,121
10498860,04/10/2019,104
10498861,04/10/2019,104
10498861,04/10/2019,157
10498862,04/10/2019,142
10498862,04/10/2019,142
10498863,04/10/2019,157
10498864,04/10/2019,93
10498864,04/10/2019,116
10498865,04/10/2019,104
10498867,04/10/2019,98
10498866,04/10/2019,157
10498868,04/10/2019,103
10498871,04/10/2019,409
10498878,04/10/2019,402
10498875,04/10/2019,402
10498889,04/10/2019,103
10498890,04/10/2019,157
10498892,04/10/2019,114
10498891,04/10/2019,141
10498891,04/10/2019,134
10498894,04/10/2019,157
10498895,04/10/2019,112
10498895,04/10/2019,103
10498896,04/10/2019,121
10498898,04/10/2019,121
10498899,04/10/2019,103
10498900,04/10/2019,103
10498929,05/10/2019,98
10498991,05/10/2019,411
10499040,05/10/2019,143
10499055,05/10/2019,123
10499107,05/10/2019,115
10499155,05/10/2019,112
10499075,05/10/2019,157
10499167,05/10/2019,114
10498869,05/10/2019,114
10498905,05/10/2019,157
10498905,05/10/2019,157
10498907,05/10/2019,116
10498907,05/10/2019,157
10498921,05/10/2019,121
10498925,05/10/2019,112
10498927,05/10/2019,145
10498927,05/10/2019,98
10498929,05/10/2019,93
10498929,05/10/2019,306
10498933,05/10/2019,93
10498936,05/10/2019,157
10498938,05/10/2019,112
10498940,05/10/2019,103
10498947,05/10/2019,103
10498947,05/10/2019,97
10498948,05/10/2019,157
10498948,05/10/2019,409
10498951,05/10/2019,411
10498953,05/10/2019,411
10498956,05/10/2019,411
10498957,05/10/2019,112
10498959,05/10/2019,410
10498963,05/10/2019,411
10498967,05/10/2019,104
10498967,05/10/2019,409
10498966,05/10/2019,409
10498968,05/10/2019,112
10498969,05/10/2019,410
10498973,05/10/2019,121
10498978,05/10/2019,411
10498980,05/10/2019,143
10498983,05/10/2019,157
10498983,05/10/2019,411
10498986,05/10/2019,411
10498988,05/10/2019,157
10498988,05/10/2019,411
10498991,05/10/2019,409
10498996,05/10/2019,411
10499005,05/10/2019,112
10499016,05/10/2019,121
10499018,05/10/2019,121
10499018,05/10/2019,121
10499021,05/10/2019,411
10499022,05/10/2019,143
10499034,05/10/2019,157
10499034,05/10/2019,157
10499037,05/10/2019,103
10499037,05/10/2019,103
10499039,05/10/2019,106
10499042,05/10/2019,142
10499042,05/10/2019,142
10499043,05/10/2019,134
10499040,05/10/2019,114
10499048,05/10/2019,103
10499052,05/10/2019,157
10499052,05/10/2019,157
10499053,05/10/2019,103
10499055,05/10/2019,132
10499054,05/10/2019,142
10499054,05/10/2019,142
10499061,05/10/2019,121
10499060,05/10/2019,308
10499064,05/10/2019,127
10499078,05/10/2019,102
10499086,05/10/2019,121
10499089,05/10/2019,103
10499092,05/10/2019,112
10499095,05/10/2019,157
10499098,05/10/2019,121
10499100,05/10/2019,121
10499101,05/10/2019,121
10499104,05/10/2019,112
10499103,05/10/2019,145
10499103,05/10/2019,103
10499108,05/10/2019,121
10499110,05/10/2019,103
10499107,05/10/2019,121
10499111,05/10/2019,141
10499113,05/10/2019,157
10499114,05/10/2019,157
10499114,05/10/2019,157
10499116,05/10/2019,157
10499117,05/10/2019,112
10499120,05/10/2019,103
10499121,05/10/2019,103
10499121,05/10/2019,121
10499144,05/10/2019,121
10499147,05/10/2019,121
10499149,05/10/2019,121
10499155,05/10/2019,103
10499159,05/10/2019,121
10499171,05/10/2019,123
10499174,05/10/2019,121
10499180,05/10/2019,121
10499075,05/10/2019,103
10499226,05/10/2019,112
10499236,05/10/2019,157
10499047,05/10/2019,127
10499047,05/10/2019,103
10499160,05/10/2019,103
10499044,05/10/2019,103
10499051,05/10/2019,134
10499167,05/10/2019,121
10498965,05/10/2019,157
10502518,05/10/2019,404
10502518,05/10/2019,157
10499126,05/10/2019,121
10499030,05/10/2019,157
10499030,05/10/2019,157
10498975,05/10/2019,409
10498975,05/10/2019,157
10499212,05/10/2019,121
10498939,05/10/2019,112
10499169,05/10/2019,157
10499177,05/10/2019,121
10499182,05/10/2019,121
10499163,05/10/2019,121
10499221,05/10/2019,157
10499221,05/10/2019,112
10498869,05/10/2019,121
10498924,06/10/2019,114
10498937,06/10/2019,103
10499031,06/10/2019,115
10499082,06/10/2019,411
10499131,06/10/2019,114
10499150,06/10/2019,115
10499281,06/10/2019,121
10498917,06/10/2019,103
10498918,06/10/2019,112
10498919,06/10/2019,112
10498922,06/10/2019,112
10498924,06/10/2019,102
10498926,06/10/2019,142
10498930,06/10/2019,157
10498930,06/10/2019,112
10498932,06/10/2019,112
10498934,06/10/2019,112
10498934,06/10/2019,157
10498937,06/10/2019,96
10498952,06/10/2019,410
10498955,06/10/2019,411
10498960,06/10/2019,102
10498958,06/10/2019,506
10498962,06/10/2019,157
10498962,06/10/2019,409
10498984,06/10/2019,157
10499031,06/10/2019,121
10499028,06/10/2019,98
10499036,06/10/2019,121
10499038,06/10/2019,157
10499041,06/10/2019,112
10499045,06/10/2019,104
10499050,06/10/2019,112
10498970,06/10/2019,157
10499057,06/10/2019,112
10499058,06/10/2019,112
10499063,06/10/2019,157
10499068,06/10/2019,121
10499069,06/10/2019,121
10499082,06/10/2019,409
10499085,06/10/2019,402
10499087,06/10/2019,157
10499091,06/10/2019,116
10499094,06/10/2019,157
10499094,06/10/2019,409
10499097,06/10/2019,112
10499099,06/10/2019,132
10499102,06/10/2019,217
10499105,06/10/2019,121
10499109,06/10/2019,121
10499106,06/10/2019,103
10499112,06/10/2019,104
10499115,06/10/2019,103
10499119,06/10/2019,157
10499118,06/10/2019,145
10499118,06/10/2019,121
10499122,06/10/2019,112
10499124,06/10/2019,121
10499127,06/10/2019,121
10499129,06/10/2019,103
10499059,06/10/2019,103
10499026,06/10/2019,121
10499130,06/10/2019,125
10499131,06/10/2019,121
10499134,06/10/2019,121
10499133,06/10/2019,121
10499136,06/10/2019,143
10499137,06/10/2019,121
10499138,06/10/2019,121
10499143,06/10/2019,121
10499145,06/10/2019,103
10499145,06/10/2019,112
10499146,06/10/2019,121
10499148,06/10/2019,157
10499148,06/10/2019,103
10499151,06/10/2019,157
10499150,06/10/2019,121
10499152,06/10/2019,103
10499154,06/10/2019,157
10499158,06/10/2019,121
10499162,06/10/2019,121
10499161,06/10/2019,134
10499165,06/10/2019,112
10499156,06/10/2019,103
10499216,06/10/2019,157
10499218,06/10/2019,103
10499222,06/10/2019,121
10499224,06/10/2019,121
10499235,06/10/2019,106
10499234,06/10/2019,112
10499281,06/10/2019,157
10499023,06/10/2019,103
10499023,06/10/2019,157
10499140,06/10/2019,157
10499140,06/10/2019,157
10499080,06/10/2019,121
10499056,06/10/2019,157
10498950,06/10/2019,104
10499070,07/10/2019,99
10499074,07/10/2019,98
10499076,07/10/2019,90
10499073,07/10/2019,121
10499093,07/10/2019,411
10499258,07/10/2019,123
10499046,07/10/2019,157
10499049,07/10/2019,157
10499062,07/10/2019,112
10499066,07/10/2019,93
10499065,07/10/2019,123
10499067,07/10/2019,157
10499070,07/10/2019,97
10499072,07/10/2019,94
10499074,07/10/2019,90
10499076,07/10/2019,142
10499076,07/10/2019,142
10499073,07/10/2019,103
10499073,07/10/2019,103
10499077,07/10/2019,121
10499081,07/10/2019,97
10499079,07/10/2019,157
10499079,07/10/2019,506
10499093,07/10/2019,409
10499153,07/10/2019,157
10499157,07/10/2019,157
10499166,07/10/2019,121
10499170,07/10/2019,103
10499172,07/10/2019,112
10499173,07/10/2019,98
10499175,07/10/2019,103
10499178,07/10/2019,103
10499179,07/10/2019,103
10499179,07/10/2019,141
10499176,07/10/2019,142
10499181,07/10/2019,112
10499183,07/10/2019,121
10499184,07/10/2019,121
10499184,07/10/2019,103
10499187,07/10/2019,103
10499188,07/10/2019,121
10499189,07/10/2019,103
10499190,07/10/2019,157
10499190,07/10/2019,201
10499192,07/10/2019,121
10499027,07/10/2019,411
10499194,07/10/2019,121
10499195,07/10/2019,102
10499196,07/10/2019,157
10499199,07/10/2019,121
10499202,07/10/2019,141
10499202,07/10/2019,127
10499200,07/10/2019,121
10499203,07/10/2019,132
10499203,07/10/2019,157
10499204,07/10/2019,103
10499207,07/10/2019,157
10499207,07/10/2019,157
10499209,07/10/2019,121
10499210,07/10/2019,157
10499210,07/10/2019,157
10499211,07/10/2019,106
10499213,07/10/2019,103
10499214,07/10/2019,121
10499215,07/10/2019,121
10499217,07/10/2019,121
10499219,07/10/2019,157
10499225,07/10/2019,103
10499229,07/10/2019,157
10499230,07/10/2019,132
10499232,07/10/2019,121
10499241,07/10/2019,123
10499241,07/10/2019,157
10499245,07/10/2019,411
10499248,07/10/2019,151
10499249,07/10/2019,411
10499251,07/10/2019,157
10499247,07/10/2019,411
10499247,07/10/2019,157
10499256,07/10/2019,103
10499255,07/10/2019,157
10499258,07/10/2019,112
10499259,07/10/2019,506
10499259,07/10/2019,119
10499260,07/10/2019,409
10499260,07/10/2019,157
10499263,07/10/2019,121
10499265,07/10/2019,103
10499264,07/10/2019,121
10499266,07/10/2019,134
10499267,07/10/2019,132
10499269,07/10/2019,121
10499270,07/10/2019,112
10499300,07/10/2019,121
10499305,07/10/2019,121
10499307,07/10/2019,103
10499313,07/10/2019,134
10499314,07/10/2019,121
10499316,07/10/2019,103
10499318,07/10/2019,157
10499318,07/10/2019,157
10499341,07/10/2019,103
10499339,07/10/2019,157
10499339,07/10/2019,157
10499168,07/10/2019,157
10499168,07/10/2019,103
10499186,07/10/2019,121
10499228,07/10/2019,103
10499227,07/10/2019,121
10499198,07/10/2019,121
10499084,07/10/2019,506
10499071,07/10/2019,121
10499088,07/10/2019,506
10499310,08/10/2019,157
10499494,08/10/2019,157
10499223,08/10/2019,112
10499185,08/10/2019,157
10499185,08/10/2019,157
10499208,08/10/2019,103
10499220,08/10/2019,121
10499231,08/10/2019,103
10499233,08/10/2019,157
10499233,08/10/2019,121
10499237,08/10/2019,119
10499237,08/10/2019,90
10499239,08/10/2019,118
10499238,08/10/2019,112
10499244,08/10/2019,112
10499243,08/10/2019,142
10499243,08/10/2019,142
10499242,08/10/2019,142
10499252,08/10/2019,103
10499253,08/10/2019,401
10499253,08/10/2019,142
10499250,08/10/2019,411
10499254,08/10/2019,157
10499262,08/10/2019,157
10499274,08/10/2019,411
10499272,08/10/2019,121
10499276,08/10/2019,157
10499276,08/10/2019,157
10499277,08/10/2019,145
10499279,08/10/2019,103
10499280,08/10/2019,132
10499282,08/10/2019,103
10499285,08/10/2019,141
10499286,08/10/2019,98
10499287,08/10/2019,157
10499289,08/10/2019,157
10499288,08/10/2019,121
10499291,08/10/2019,121
10499290,08/10/2019,145
10499292,08/10/2019,103
10499296,08/10/2019,157
10499293,08/10/2019,103
10499299,08/10/2019,157
10499294,08/10/2019,121
10499298,08/10/2019,157
10499301,08/10/2019,103
10499304,08/10/2019,134
10499302,08/10/2019,112
10499306,08/10/2019,123
10499308,08/10/2019,98
10499309,08/10/2019,121
10499310,08/10/2019,121
10499311,08/10/2019,103
10499312,08/10/2019,157
10499315,08/10/2019,157
10499321,08/10/2019,103
10499322,08/10/2019,121
10499323,08/10/2019,121
10499324,08/10/2019,103
10499326,08/10/2019,121
10499329,08/10/2019,121
10499331,08/10/2019,121
10499332,08/10/2019,112
10499333,08/10/2019,112
10499334,08/10/2019,121
10499334,08/10/2019,106
10499336,08/10/2019,103
10499338,08/10/2019,103
10499350,08/10/2019,103
10499353,08/10/2019,121
10499358,08/10/2019,103
10499356,08/10/2019,112
10499356,08/10/2019,127
10499362,08/10/2019,157
10499364,08/10/2019,103
10499367,08/10/2019,116
10499367,08/10/2019,103
10499375,08/10/2019,157
10499376,08/10/2019,157
10499376,08/10/2019,411
10499377,08/10/2019,411
10499378,08/10/2019,121
10499382,08/10/2019,145
10499382,08/10/2019,411
10499388,08/10/2019,98
10499419,08/10/2019,121
10499320,08/10/2019,106
10499476,08/10/2019,112
10499494,08/10/2019,121
10499567,08/10/2019,157
10499567,08/10/2019,112
10499303,08/10/2019,145
10499303,08/10/2019,145
10499319,08/10/2019,132
10499083,08/10/2019,157
10499775,08/10/2019,112
10499562,08/10/2019,157
10499562,08/10/2019,112
10499328,08/10/2019,103
10499268,08/10/2019,157
10499466,08/10/2019,103
10499240,08/10/2019,98
10502309,08/10/2019,121
10502309,08/10/2019,121
10499275,08/10/2019,112
10499275,08/10/2019,409
10499257,08/10/2019,94
10499317,08/10/2019,112
10499373,08/10/2019,409
10499373,08/10/2019,105
10499368,08/10/2019,103
10499283,08/10/2019,121
10499297,08/10/2019,157
10499330,08/10/2019,103
10499330,08/10/2019,157
10502826,08/10/2019,112
10502826,08/10/2019,157
10502899,08/10/2019,157
10499346,09/10/2019,119
10499352,09/10/2019,157
10499354,09/10/2019,123
10499365,09/10/2019,134
10499374,09/10/2019,409
10499425,09/10/2019,121
10499423,09/10/2019,103
10499340,09/10/2019,98
10499342,09/10/2019,121
10499342,09/10/2019,134
10499343,09/10/2019,143
10499345,09/10/2019,157
10499346,09/10/2019,121
10499348,09/10/2019,103
10499347,09/10/2019,121
10499426,09/10/2019,115
10499349,09/10/2019,132
10499351,09/10/2019,103
10499352,09/10/2019,128
10499352,09/10/2019,121
10499354,09/10/2019,112
10499355,09/10/2019,112
10499359,09/10/2019,112
10499360,09/10/2019,106
10499361,09/10/2019,142
10499361,09/10/2019,142
10499357,09/10/2019,157
10499357,09/10/2019,157
10499363,09/10/2019,102
10499366,09/10/2019,127
10499365,09/10/2019,121
10499369,09/10/2019,142
10499369,09/10/2019,142
10499371,09/10/2019,106
10499372,09/10/2019,157
10499374,09/10/2019,411
10499379,09/10/2019,409
10499380,09/10/2019,154
10499381,09/10/2019,157
10499381,09/10/2019,502
10499383,09/10/2019,103
10499385,09/10/2019,157
10499385,09/10/2019,157
10499386,09/10/2019,103
10499387,09/10/2019,121
10499389,09/10/2019,112
10499390,09/10/2019,103
10499392,09/10/2019,142
10499391,09/10/2019,112
10499393,09/10/2019,103
10499394,09/10/2019,103
10499394,09/10/2019,103
10499395,09/10/2019,112
10499396,09/10/2019,103
10499397,09/10/2019,121
10499398,09/10/2019,121
10499399,09/10/2019,112
10499400,09/10/2019,121
10499401,09/10/2019,112
10499404,09/10/2019,103
10499405,09/10/2019,112
10499407,09/10/2019,112
10499409,09/10/2019,121
10499408,09/10/2019,134
10499410,09/10/2019,103
10499412,09/10/2019,103
10499411,09/10/2019,104
10499414,09/10/2019,121
10499415,09/10/2019,112
10499416,09/10/2019,121
10499416,09/10/2019,119
10499417,09/10/2019,157
10499417,09/10/2019,157
10499418,09/10/2019,121
10499421,09/10/2019,103
10499422,09/10/2019,103
10499425,09/10/2019,115
10499423,09/10/2019,115
10499457,09/10/2019,127
10499457,09/10/2019,157
10499460,09/10/2019,157
10499461,09/10/2019,112
10499464,09/10/2019,103
10499465,09/10/2019,142
10499465,09/10/2019,142
10499467,09/10/2019,121
10499471,09/10/2019,121
10499473,09/10/2019,157
10499472,09/10/2019,132
10499468,09/10/2019,157
10499474,09/10/2019,127
10499474,09/10/2019,112
10499481,09/10/2019,409
10499484,09/10/2019,157
10499486,09/10/2019,119
10499489,09/10/2019,411
10499492,09/10/2019,157
10499509,09/10/2019,157
10499570,09/10/2019,103
10499574,09/10/2019,106
10499575,09/10/2019,121
10499576,09/10/2019,103
10499577,09/10/2019,217
10499491,09/10/2019,407
10499420,09/10/2019,103
10499344,09/10/2019,121
10499959,09/10/2019,103
10502465,09/10/2019,134
10499469,09/10/2019,93
10499370,09/10/2019,104
10499413,09/10/2019,121
10499402,09/10/2019,103
10499429,10/10/2019,121
10499436,10/10/2019,112
10499507,10/10/2019,103
10499517,10/10/2019,157
10499541,10/10/2019,411
10499560,10/10/2019,141
10499480,10/10/2019,157
10499424,10/10/2019,157
10499337,10/10/2019,121
10499428,10/10/2019,132
10499429,10/10/2019,157
10499429,10/10/2019,116
10499432,10/10/2019,103
10499431,10/10/2019,157
10499433,10/10/2019,121
10499435,10/10/2019,157
10499435,10/10/2019,157
10499436,10/10/2019,127
10499439,10/10/2019,132
10499439,10/10/2019,157
10499438,10/10/2019,157
10499437,10/10/2019,121
10499441,10/10/2019,121
10499440,10/10/2019,103
10499442,10/10/2019,157
10499442,10/10/2019,157
10499443,10/10/2019,103
10499444,10/10/2019,104
10499444,10/10/2019,104
10499445,10/10/2019,121
10499446,10/10/2019,157
10499446,10/10/2019,157
10499447,10/10/2019,143
10499447,10/10/2019,103
10499450,10/10/2019,121
10499449,10/10/2019,121
10499451,10/10/2019,121
10499453,10/10/2019,134
10499454,10/10/2019,121
10499452,10/10/2019,121
10499455,10/10/2019,121
10499456,10/10/2019,157
10499456,10/10/2019,157
10499458,10/10/2019,102
10499458,10/10/2019,128
10499459,10/10/2019,121
10499462,10/10/2019,98
10499462,10/10/2019,157
10499475,10/10/2019,134
10499475,10/10/2019,411
10499478,10/10/2019,157
10499478,10/10/2019,157
10499477,10/10/2019,112
10499482,10/10/2019,157
10499483,10/10/2019,411
10499487,10/10/2019,409
10499487,10/10/2019,157
10499488,10/10/2019,411
10499490,10/10/2019,157
10499495,10/10/2019,119
10499495,10/10/2019,506
10499496,10/10/2019,157
10499496,10/10/2019,157
10499497,10/10/2019,98
10499499,10/10/2019,121
10499499,10/10/2019,121
10499501,10/10/2019,103
10499500,10/10/2019,157
10499503,10/10/2019,141
10499503,10/10/2019,125
10499502,10/10/2019,121
10499504,10/10/2019,141
10499504,10/10/2019,134
10499505,10/10/2019,121
10499506,10/10/2019,112
10499507,10/10/2019,157
10499507,10/10/2019,157
10499511,10/10/2019,157
10499510,10/10/2019,112
10499512,10/10/2019,134
10499513,10/10/2019,132
10499514,10/10/2019,157
10499515,10/10/2019,102
10499448,10/10/2019,121
10499516,10/10/2019,142
10499516,10/10/2019,142
10499517,10/10/2019,112
10499519,10/10/2019,157
10499519,10/10/2019,157
10499521,10/10/2019,121
10499520,10/10/2019,104
10499522,10/10/2019,112
10499523,10/10/2019,112
10499524,10/10/2019,98
10499524,10/10/2019,157
10499532,10/10/2019,121
10499541,10/10/2019,404
10499555,10/10/2019,112
10499557,10/10/2019,157
10499557,10/10/2019,409
10499558,10/10/2019,103
10499558,10/10/2019,111
10499561,10/10/2019,410
10499560,10/10/2019,143
10499564,10/10/2019,506
10499566,10/10/2019,157
10499565,10/10/2019,103
10499568,10/10/2019,142
10499568,10/10/2019,401
10499569,10/10/2019,154
10499573,10/10/2019,121
10499573,10/10/2019,111
10499571,10/10/2019,407
10499578,10/10/2019,103
10499580,10/10/2019,121
